ID,NOME_CIENTIFICO,NOME_POPULAR
17452,Syagrus coronata (Mart.) Becc.,Coco-cabeçudo
18777,Vatairea guianensis Aubl.,Sucupira
18779,Vatairea heteroptera (Allemão) Ducke ex de Assis Iglesias,Amargoso
18780,Vatairea heteroptera (Allemão) Ducke ex de Assis Iglesias,Angelim
18781,Vatairea heteroptera (Allemão) Ducke ex de Assis Iglesias,Angelim-amargoso
16955,Spondias mombin L.,Cajá-redondo
16957,Spondias mombin L.,Cajazeiro
16958,Spondias mombin L.,Cajazeiro-miúdo
16959,Spondias mombin L.,Imbu
16961,Spondias mombin L.,Taperebá
16962,Spondias mombin L.,Tapiribá
16964,Spondias purpurea L.,Cajá
16965,Spondias purpurea L.,Ciriguela
16967,Spondias purpurea L.,Giqui
16968,Spondias purpurea L.,Imbu
16969,Spondias purpurea L.,Imbuzeiro
16971,Spondias purpurea L.,Siriguela
16972,Spondias purpurea L.,Taperebá
16973,Spondias purpurea L.,Umbu
16975,Spondias purpurea L.,Umirizeiro
16976,Spondias sp.,Cajá-caatinga
16978,Spondias sp.,Caja-de-macaco
16979,Spondias sp.,Cedro-bravo
16981,Spondias tuberosa Arruda,Giqui
16982,Spondias tuberosa Arruda,Imbu
16983,Spondias tuberosa Arruda,Imbuzeiro
16985,Spondias tuberosa Arruda,Taperebá
16986,Spondias tuberosa Arruda,Umbu
16987,Spondias tuberosa Arruda,Umbuzeiro
16989,Spondias venulosa Mart. ex Engl.,Cajá-grande
16990,Spondias venulosa Mart. ex Engl.,Cajá-graúdo
16991,Spondias venulosa Mart. ex Engl.,Cajazeira
16993,Sprucella cyrtobotrya (Mart. ex Miq.) Pierre,
16995,Stenocalyx brasiliensis O.Berg,
16997,Stenocalyx dysentericus O.Berg,
16998,Stenocalyx ligustrinus O.Berg,
16999,Stenocalyx michelli O.Berg,
17001,Stenocalyx uniflorus (L.) Kausel,Ibipitanga
17002,Stenocalyx uniflorus (L.) Kausel,Pitanga
17004,Stenocalyx uniflorus (L.) Kausel,Pitanga-do-mato
17005,Stenocalyx uniflorus (L.) Kausel,Pitangão
17006,Stenocalyx uniflorus (L.) Kausel,Pitanga-rósea
17007,Stenocalyx uniflorus (L.) Kausel,Pitanga-roxa
17009,Stenocalyx uniflorus (L.) Kausel,Pitangatuba
17010,Stenocalyx uniflorus (L.) Kausel,Pitanga-vermelha
17011,Stenocalyx uniflorus (L.) Kausel,Pitangueira
17012,Stenocalyx uniflorus (L.) Kausel,Pitangueira-branca
17013,Stenocalyx uniflorus (L.) Kausel,Pitangueira-de-jardim
17015,Stenocalyx uniflorus (L.) Kausel,Pitangueira-preta
17016,Stenocalyx uniflorus (L.) Kausel,Pitangueira-vermelha
17017,Stephanopodium blanchetianum Baill.,Tambu-café
17018,Sterculia alata Roxb.,Coco-pau
17020,Sterculia apeibophylla Ducke,Axixá
17021,Sterculia apeibophylla Ducke,Couro-de-sapo
17022,Sterculia apetala (Jacq.) H.Karst.,Amendoim-de-bugre
17024,Sterculia apetala (Jacq.) H.Karst.,Manduvi
17025,Sterculia apetala (Jacq.) H.Karst.,Manduviseiro
17026,Sterculia apetala (Jacq.) H.Karst.,Manduvizeiro
17028,Sterculia apetala (Jacq.) H.Karst.,Xixá
17029,Sterculia chicha A.St.-Hil.,Araxixá
17030,Sterculia chicha A.St.-Hil.,Arixixá
17031,Sterculia chicha A.St.-Hil.,Axixá
17032,Sterculia chicha A.St.-Hil.,Bacurubu
20466,Tabebuia aurea,Ipê
20536,Trichilia barraensis,Cedro marinheiro
20589,Guatteria citriodora,Embireira
20620,Vochysia maxima,Cambará roxo
17225,Swartzia acuminata Willd.,Paracutaca
17229,Swartzia apetala Raddi,Arruda-vermelha
17233,Swartzia aptera DC.,Pau-preto
17237,Swartzia corrugata Benth.,Coração-de-negro
17242,Swartzia duckei Huber,Paracutaca
18918,Virola mollissima (Poepp. ex A.DC.) Warb.,Virola
18923,Virola multinervia Ducke,Virola
18926,Virola officinalis (Mart.) Warb.,Bicuíba
18931,Virola oleifera (Schott) A.C.Sm.,Baraúga
18935,Virola oleifera (Schott) A.C.Sm.,Bicuíba-branca
18941,Virola oleifera (Schott) A.C.Sm.,Bicuíba-verdadeira
18946,Virola oleifera (Schott) A.C.Sm.,Biguaçu
18950,Virola oleifera (Schott) A.C.Sm.,Bocuuvaçu
18955,Virola oleifera (Schott) A.C.Sm.,Bucuíba
18960,Virola oleifera (Schott) A.C.Sm.,Bucuvaçu
18964,Virola oleifera (Schott) A.C.Sm.,Moscadeira-do-brasil
18970,Virola oleifera (Schott) A.C.Sm.,Ucuubarana
18975,Virola oleifera (Schott) A.C.Sm.,Virola
18979,Virola sebifera Aubl.,Árvore-de-sebo
18983,Virola sebifera Aubl.,Bicuíba-vermelha
18987,Virola sebifera Aubl.,Cananga
18991,Virola sebifera Aubl.,Ucuúba
18995,Virola sebifera Aubl.,Ucuúba-do-cerrado
18999,Virola sebifera Aubl.,Virola
18115,Tapura amazonica Poepp. & Endl.,Manguito
18120,Tariri ciliata Baill.,
17151,Stryphnodendron pulcherrimum (Willd.) Hochr.,Cobi
18633,Trichilia sp.,Catuaba
18634,Trichilia sp.,Louro-camaçari
17868,Tabebuia serratifolia (Vahl) Nichols.,Ipê-preto
17869,Tabebuia serratifolia (Vahl) Nichols.,Ipê-roxinho
17870,Tabebuia serratifolia (Vahl) Nichols.,Ipê-roxo
17871,Tabebuia serratifolia (Vahl) Nichols.,Ipê-tabaco
17872,Tabebuia serratifolia (Vahl) Nichols.,Ipê-tabaco-claro
17873,Tabebuia serratifolia (Vahl) Nichols.,Ipeúna
17874,Tabebuia serratifolia (Vahl) Nichols.,Ipeúva
17875,Tabebuia serratifolia (Vahl) Nichols.,Ipê-vermelho
17876,Tabebuia serratifolia (Vahl) Nichols.,Lapacho
17877,Tabebuia serratifolia (Vahl) Nichols.,Madiocaí
17878,Tabebuia serratifolia (Vahl) Nichols.,Morototó
17879,Tabebuia serratifolia (Vahl) Nichols.,Opa
17880,Tabebuia serratifolia (Vahl) Nichols.,Pau-darco
17881,Tabebuia serratifolia (Vahl) Nichols.,Pau-darco-amarelo
17882,Tabebuia serratifolia (Vahl) Nichols.,Pau-darco-de-flor-amarela
17883,Tabebuia serratifolia (Vahl) Nichols.,Pau-darco-dente-de-cão
17884,Tabebuia serratifolia (Vahl) Nichols.,Pau-paratudo
5185,Cordia trichotoma (Vell.) Arrab.,Ipê-louro
5190,Cordia trichotoma (Vell.) Arrab.,Louro-amarelo
5194,Cordia trichotoma (Vell.) Arrab.,Louro-batata
5199,Cordia trichotoma (Vell.) Arrab.,Louro-claro
5204,Cordia trichotoma (Vell.) Arrab.,Louro-mutamba
5209,Cordia trichotoma (Vell.) Arrab.,Malvaísco
5214,Cordia trichotoma (Vell.) Arrab.,Pereiro-malva
5218,Cordia trichotoma (Vell.) Arrab.,Violeiro
5223,Cordiera macrophylla (K.Schum.) Kuntze,Marmelada-de-cachorro
5229,Cordyline dracaenoides Kunth,Varana
5233,Corylus avellana L.,Aveleira
5236,Corymbia citriodora (Hook.) K.D.Hill & L.S.A.Johson,Eucalipto-limão
5243,Corypha umbraculifera L.,Palmeira-das-bermudas
5403,Couroupita guianensis Aubl.,Curupita
5407,Couroupita subsessilis Pilg.,Castanha-de-macaco
6466,Emmotum nitens (Benth.) Miers,Fruta-de-anta
6470,Emmotum nitens (Benth.) Miers,Pororoca
6475,Endlicheria cocuirey Kosterm.,(sem nome comum)
6480,Endlicheria paniculata (Spreng.) J.F.Macbr.,Canela-branca
6485,Endlicheria paniculata (Spreng.) J.F.Macbr.,Canela-cornuta
6491,Endlicheria paniculata (Spreng.) J.F.Macbr.,Canela-frade
6497,Endlicheria paniculata (Spreng.) J.F.Macbr.,Louro-preto
20330,Vochysia sp,Cambará-roxo
12678,Ocotea sp.,Louro-malhado
12681,Ocotea sp.,Louro-pau-ferro
12684,Ocotea sp.,Louro-sabiá
12687,Ocotea spectabilis (Meisn.) Mez,Canela-amarela
12692,Ocotea spectabilis (Meisn.) Mez,Louro-preto
12697,Ocotea splendens (Meisn.) Baill.,Cedro-cinzento
12702,Ocotea splendens (Meisn.) Baill.,Mandioqueira
12707,Ocotea splendens Mez,
12710,Ocotea teleiandra (Meisn.) Mez,Canela-limão
12715,Ocotea tristis (Nees & Mart.) Mez,Canela-do-brejo
12720,Ocotea velloziana (Meisn.) Mez,(sem nome comum)
12725,Oenocarpus bataua Mart. var. bataua,Bacabaçu
12730,Oenocarpus bataua Mart. var. bataua,Pataná
12735,Oenocarpus distichus Mart.,Bacaba-de-leque
12739,Oenocarpus huebneri Burret.,
12743,Oenocarpus mapora H.Karst.,Bacabinha
12747,Oenocarpus minor Mart.,Bacaba-mirim
13745,Piptadenia gonoacantha (Mart.) J.F.Macbr.,Pau-jacaré
12759,Olmedia guianensis (Aubl.) Trecul & Endl.,
12801,Ormosia coccinea (Aubl.) Jack,Árvore-de-tento
12806,Ormosia coccinea var. suvsimplex (Spruce ex Benth.) Rudd,Tento
12812,Ormosia coutinhoi Ducke,Tento
12816,Ormosia dasycarpa Jack,Tento
12819,Ormosia excelsa (Spruce ex Benth.) Rudd,Itaubarana
12825,Ormosia flava (Ducke) Rudd,Tento-amarelo
12829,Ormosia glaziouviana Harms,Pau-ripa
12833,Ormosia melanocarpa Kleinh.,Tento
12837,Ormosia nitida Vogel,Olho-de-pato
12841,Ormosia nobilis (Tul.) Tul.,Olho-de-cabra
12846,Ormosia paraensis Ducke,Tento
12849,Ormosia sp.,Sucupira-mulungu
12853,Ormosia subsimplex Benth.,
12856,Ormosiopsis flava (Ducke) Ducke,
12860,Osteophloeum platyspermum (A.DC.) Warb.,Ucuúba-branca
12866,Ottonia,
12867,Ottonia anisum Spreng.,
12871,Ouratea guyanensis Aubl.,
12874,Ouratea parviflora,(sem nome comum)
12878,Ouratea spectabilis (Mart.) Engl.,Folha-de-serra
12883,Oxandra sp.,Embiú
12886,Pachira aquatica Aubl.,Cacau-selvagem
12890,Pachira aquatica Aubl.,Castanheiro-do-maranhão
12895,Pachira aquatica Aubl.,Munguba
12899,Pachira insignis Savigny,Cacao-selvagem
12903,Pachira insignis Savigny,Mamoninho
12907,Pachystroma illicifolium Müll.Arg.,
12911,Pachystroma longifolium (Nees) I.M.Johnst.,Castanha-vacé
14072,Platycyamus regnellii Benth.,Jacatupé
14076,Platycyamus regnellii Benth.,Pau-de-bolo
14081,Platycyamus regnellii Benth.,Pereira
14085,Platycyamus regnellii Benth.,Pereiro
14089,Platycyamus sp.,Tamboril-de-cheiro
14093,Platymiscium duckei Huber,Macacaúba-da-terra-firme
14098,Platymiscium filipes Benth.,Macacaúba-da-várzea
14104,Platymiscium floribundum Vogel,Jacarandá-amarelo
14109,Platymiscium floribundum Vogel,Jacarandatã
14113,Platymiscium floribundum Vogel,Sucará
14118,Platymiscium trinitatis Benth.,Macacaúba
14122,Platymiscium trinitatis Benth.,Macuruba
14127,Platymiscium ulei Harms,Jandiá
14130,Platymiscium ulei Harms,Macacaúba-preta
14135,Platypodium elegans Vogel,Amendoim-bravo
14139,Platypodium elegans Vogel,Ipê-branco
14143,Platypodium elegans Vogel,Jacarandá-canzil
14148,Platypodium elegans Vogel,Uruvaeira
14152,Pleurothyrium cuneifolium Nees,Abacaterana
14157,Plinia rivularis (Cambess.) Rotman,Guaramirim
14162,Plumeria bracteata DC.,Angélica
14165,Plumeria floribunda Müll.Arg.,
15593,Roupala brasiliensis Klotzsch,Carvalho-do-brasil
14216,Poeppigia procera C.Presl,Pintadinho
14220,Pogonophora schomburgkiana Miers ex Benth.,Bom-nome-preto
14226,Pogonophora schomburgkiana Miers ex Benth.,Faiarana
14231,Poinciana regia Bojer ex Hook.,Flamboiaiã
14236,Polyandrococos caudescens (Mart.) Barb.Rodr.,Palha-branca
14242,Polygala klotzschii Chodat,Limãozinho
14247,Populus alba L.,Álamo
20408,Qualea paraensis,Maria preta
20427,Protium brasiliense,Amescla-Aroeira
6503,Endopleura uchi (Huber) Cuatrec.,Uxi
6507,Endopleura uchi (Huber) Cuatrec.,Uxi-pucu
6511,Enterolobium barnebianum A.L.Mesquita & M.F. da Silva,Faveira
6518,Enterolobium contortisiliquum (Vell.) Morong,Fava-de-rosca
6523,Enterolobium contortisiliquum (Vell.) Morong,Orelha-de-macaco
6530,Enterolobium contortisiliquum (Vell.) Morong,Sombreiro
6535,Enterolobium contortisiliquum (Vell.) Morong,Tamboril
6541,Enterolobium contortisiliquum (Vell.) Morong,Tamburé
1979,Aulomyrcia sphaerocarpa var. arborescens O.Berg,Cambuí
1985,Austroplenkia polpunea (Reissek) Loud.,Marmeleiro-do-campo
1991,Auxemma glazioviana Taub.,Pau-branco
1995,Auxemma oncocalyx (Allemão) Baill.,Pau-branco
2000,Averrhoa bilimbi L.,Caramboleira-amarela
2005,Avicennia nitida Jacq.,Cerubuna
2009,Avicennia nitida Jacq.,Mangue-branco
2013,Avicennia nitida Jacq.,Peré-ciriúba
2017,Avicennia officinalis L.,Canoé
2020,Avicennia officinalis L.,Jaramataia
2024,Avicennia officinalis L.,Sereibatinga
2034,Bactris gasipaes Kunth,Chonta
2038,Bactris gasipaes Kunth,Pirijao
2045,Bactris major Jacq. var. major,Marajá-açu
2049,Bactris maraja Mart.,Tucum
2053,Bactris riparia Mart.,Ceriva
2057,Bactris riparia Mart.,Tucum-baivi
2062,Bactris setosa Mart.,Ticum
2065,Bagassa guianensis Aubl.,Amarelão
2069,Bagassa guianensis Aubl.,Cachaceiro
2073,Bagassa guianensis Aubl.,Tatajubá
2076,Balfourodendron riedelianum (Engl.) Engl.,Farinha-seca
2082,Balfourodendron riedelianum (Engl.) Engl.,Guataia
2087,Balfourodendron riedelianum (Engl.) Engl.,Ibitaneté
2093,Balfourodendron riedelianum (Engl.) Engl.,Pau-liso
2098,Balfourodendron riedelianum (Engl.) Engl.,Pequiá-marfim
2103,Balizia pedicellaris (DC.) Barneby & J.W.Grimes,Jaguarana
3276,Caraipa insidiosa Barb.Rodr.,Tamaquaré
3280,Caraipa palustris Barb.Rodr.,Tamaquaré-do-igapó
3285,Caraipa paraensis Huber,Caraipa
3289,Caraipa psidifolia Ducke,Tamaquaré
3293,Caraipa sp.,Camaçari
3296,Carapa guianensis Aubl.,Aboridã
3299,Carapa guianensis Aubl.,Andiroba-branca
3304,Carapa guianensis Aubl.,Andiroba-vermelha
9411,Iryanthera paradoxa (Schwacke) Warb.,Lacre-da-mata
9416,Iryanthera paradoxa (Schwacke) Warb.,Ucuúba-pequena
9421,Iryanthera paraensis Huber,Arurá-vermelho
9427,Iryanthera paraensis Huber,Ucuubarana
9431,Iryanthera polyneura Ducke,Lacre-da-mata
9435,Iryanthera polyneura Ducke,Ucuúba
9439,Iryanthera polyneura Ducke,Ucuúba-vermelha
9444,Iryanthera tessmannii Mgf.,Lacre-da-mata
9448,Iryanthera tessmannii Mgf.,Ucuúba
9452,Iryanthera tessmannii Mgf.,Ucuubarana
9456,Iryanthera tricornis Ducke,Punan
9460,Isertia hypoleuca Benth.,Rabo-de-arara
9464,Ixora ferrea Benth.,Tranabeta
9468,Jacaranda acutifolia Humb. & Bonpl.,Caroba
9472,Jacaranda acutifolia Humb. & Bonpl.,Jacarandá-mimoso
9478,Jacaranda brasiliana (Lam.) Pers.,Carobeira
9482,Jacaranda brasiliana (Lam.) Pers.,Jacarandá-preto
9487,Jacaranda caroba (Vell.) DC.,Camboté
9492,Jacaranda caroba (Vell.) DC.,Caroba-miúda
9496,Jacaranda caroba (Vell.) DC.,Caxeta
9500,Jacaranda caroba (Vell.) DC.,Pau-de-colher
10355,Lonchocarpus microphyllus Glaziou,
10359,Lonchocarpus muehlbergianus Hassl.,Guaianã
10403,Lucuma fissilis Allemão,Grapicica
10407,Lucuma gutta Ducke,Abiurana-guta
10410,Lucuma macrocarpa Huber,
10414,Lucuma procera Mart.,
10416,Lucuma rivicoa Gaertn.,
10420,Lucuma torta (Mart.) A.DC.,
10423,Luehea conwentzii Schum.,Açoita-cavalo
10427,Luehea divaricata Mart.,Açoita-cavalo-branco
10432,Luehea divaricata Mart.,Caiboti
10436,Luehea divaricata Mart.,Caoveti
10440,Luehea divaricata Mart.,Estriveira
10444,Luehea divaricata Mart.,Ibitinga
10447,Luehea divaricata Mart.,Luitingui
10451,Luehea divaricata Mart.,Pau-de-estribo
10456,Luehea divaricata Mart.,Vacima-do-campo
10460,Luehea grandiflora Mart. & Zucc.,Ivitinga
10465,Luehea mediterranea (Vell.) Angely,Açoita-cavalo
10470,Luehea paniculata Mart.,Açoita-cavalo
10474,Luehea paniculata Mart.,Embireira-do-campo
10479,Luehea paniculata Mart.,Oiti
10482,Luehea paniculata Mart.,Sucupira-verdadeira
10487,Luehea speciosa Willd.,
10490,Luetzelburgia auriculata (Allemão) Ducke,Angelim
10495,Luetzelburgia auriculata (Allemão) Ducke,Jacarandá-jiçara
9652,Jatropha gossypifolia L.,Mamoninha
9656,Jatropha multifida L.,Árvore-de-bálsamo
9660,Jatropha multifida L.,Flor-de-sangue
9708,Juglans regia L.,Nogueira
9711,Juniperus sabina L.,Sabina
9714,Juniperus virginiana L.,Cedro-vermelho
9718,Kielmeyera lathrophyton N.Saddi,Boizinho
9723,Kielmeyera occhioniana N.Saddi,Anete
9727,Kielmeyera rubriflora Cambess.,Rosa-do-campo
9731,Kielmeyera speciosa A.St.-Hil.,Folha-santa
9736,Kielmeyera variabilis Mart.,Folha-santa
9740,Kigelia aethiopica Decne.,Kigélia
9744,Kydia brasiliensis Barb.Rodr.,Uacindiba
9749,Lacistema hasslerianum Chodat,(sem nome comum)
9753,Lacmellea arborescens (Müll.Arg.) Monach.,Guairana
9759,Lacmellea lactescens (Kuhlm.) Monach.,Caxeta
9763,Lacmellea lactescens (Kuhlm.) Monach.,Molongó
9768,Lacmellea lactescens (Kuhlm.) Monach.,Tamanqueira-de-leite
9774,Lacmellea sp.,Caxeta
9777,Lacunaria decastyla (Radlk.) Ducke,Uacá
9781,Lacunaria minor Ducke,Lacunária
9785,Ladenbergia hexandra Klotzsch,Quina-do-rio-de-janeiro
9790,Laetia procera (Poepp.) Eichler,Paparaúba-da-serra
9796,Lafoensia densiflora Pohl,Dedaleiro
10635,Machaerium pedicellatum Vogel,Jacarandá
10639,Machaerium scleroxylon Tul.,Apu-ferro-do-cerrado
9510,Jacaranda copaia (Aubl.) D.Don,Caroba-manacá
9554,Jacaranda micrantha Cham.,Carobeira
9558,Jacaranda micrantha Cham.,Cobi
9561,Jacaranda micrantha Cham.,Jacarandá-caroba
9566,Jacaranda mimosifolia D.Don,Carobaguaçu
20336,Agonandra sp,Pau-marfim-falso
20503,Bowdichia brasiliensis,Sucupira-preta
20621,Pouteria caimito,Leiteiro
17457,Syagrus coronata (Mart.) Becc.,Urucuri
17462,Syagrus inajai (Spruce) Becc.,Jareuá
17466,Syagrus oleracea (Mart.) Becc.,Coco-guariroba
17471,Syagrus oleracea (Mart.) Becc.,Guariroba
17475,Syagrus orinocensis (Spruce) Burret,Coqueirinho
17480,Syagrus pseudococos (Raddi) Becc.,Palha-branca
17485,Syagrus romanzoffiana (Cham.) Glassman,Coco-baboso
17491,Syagrus romanzoffiana (Cham.) Glassman,Coqueiro-gerivá
20362,Pithecellobium edwallii,Angelim-doce
20428,Micropholis velunosa,Catanudo
20429,Erisma calcaratum,Cedrinho branco
20499,Sclerolobium goeldianum,Tachi
18128,Tecoma araliacea Cham.,
18129,Tecoma aurea DC.,
18130,Tecoma caraiba Mart.,
18131,Tecoma chrysantha (Jacq.) DC.,
18132,Tecoma chrysotricha Mart.,
18133,Tecoma conspicua DC.,
18134,Tecoma curialis Saldanha,
18135,Tecoma heptaphylla (Vell.) Mart.,
18136,Tecoma impetiginosa Mart. ex A.DC.,
18137,Tecoma insignis Miq.,Ipê-açu
18138,Tecoma insignis Miq.,
18139,Tecoma ipe Mart. ex K.Schum.,
18140,Tecoma lapacho K.Schum.,
18141,Tecoma leucantha Allemão,
18142,Tecoma leucoxylon Mart. ex DC.,
18143,Tecoma longiflora (Vell.) Bureau & K.Schum.,
18144,Tecoma ochracea Cham.,
18145,Tecoma odontodiscus Bureau & K.Schum.,
18146,Tecoma papyrophloios K.Schum.,
18147,Tecoma pedicellata Bureau & K.Schum.,
18148,Tecoma rigida Urb.,Ipê-amarelo
18149,Tecoma rigida Urb.,Ipê-pardo
18150,Tecoma speciosa DC.,
18151,Tecoma stans (L.) Juss. ex H.B.K.,Chuva-de-ouro
18152,Tecoma stans (L.) Juss. ex H.B.K.,Guarã-guarã
18153,Tecoma umbellata Sond.,
18154,Tecoma violacea Huber,Pau-darco-roxo
18155,Tectona grandis L.f.,Teca
18156,Terminalia actinophylla Mart.,Capitão
18157,Terminalia actinophylla Mart.,Mussambê
18158,Terminalia actinophylla Mart.,Tanibuca
18159,Terminalia acuminata (Allemão) Endl.,Amarelinho
18160,Terminalia acuminata (Allemão) Endl.,Amarilho
18161,Terminalia acuminata (Allemão) Endl.,Araçá
18162,Terminalia acuminata (Allemão) Endl.,Carajuba
18163,Terminalia acuminata (Allemão) Endl.,Dedal
18164,Terminalia acuminata (Allemão) Endl.,Dedaleiro
18165,Terminalia acuminata (Allemão) Endl.,Guarajuba
18166,Terminalia acuminata (Allemão) Endl.,Guarajubeira
18167,Terminalia acuminata (Allemão) Endl.,Guarajupira
18169,Terminalia acuminata (Allemão) Endl.,Guarijuba
18170,Terminalia acuminata (Allemão) Endl.,Mirindiba
18171,Terminalia acuminata (Allemão) Endl.,Pau-amarelo
18172,Terminalia acuminata (Allemão) Endl.,Pelada
18174,Terminalia acuminata (Allemão) Endl.,Tambouca
18175,Terminalia acuminata (Allemão) Endl.,Tanibuca
18176,Terminalia amazonica (J.F.Gmel) Exell.,Capitão-amarelo
18177,Terminalia amazonica (J.F.Gmel) Exell.,Cinzeiro
18178,Terminalia amazonica (J.F.Gmel) Exell.,Cuia
18180,Terminalia amazonica (J.F.Gmel) Exell.,Mirindiba
18181,Terminalia amazonica (J.F.Gmel) Exell.,Tanibuca
18182,Terminalia argentea (Cambess.) Mart.,Cachaporra-do-gentio
18183,Terminalia argentea (Cambess.) Mart.,Capitão
18185,Terminalia argentea (Cambess.) Mart.,Capitão-do-mato
18186,Terminalia argentea (Cambess.) Mart.,Caxapora-do-gentio
18187,Terminalia argentea (Cambess.) Mart.,Cuia
18188,Terminalia argentea (Cambess.) Mart.,Pau-garrote
18189,Terminalia australis Cambess.,Amarelinho
18191,Terminalia australis Cambess.,Sarandi
18192,Terminalia australis Cambess.,Sarandi-amarelo
18193,Terminalia brasiliensis Cambess.,Amarelinho
18195,Terminalia brasiliensis Cambess.,Canoé-de-botão
18196,Terminalia brasiliensis Cambess.,Capitão
18197,Terminalia brasiliensis Cambess.,Capitão-do-campo
18198,Terminalia brasiliensis Cambess.,Cerne-amarelo
18200,Terminalia brasiliensis Cambess.,Imbu-danta
18201,Terminalia brasiliensis Cambess.,Merendiba
18202,Terminalia brasiliensis Cambess.,Merindiba
18204,Terminalia brasiliensis Cambess.,Mussambê
18205,Terminalia brasiliensis Spreng.,
18206,Terminalia catappa L.,Amendoeira
18207,Terminalia catappa L.,Amendoeira-da-índia
18209,Terminalia catappa L.,Amendoeira-do-pará
18210,Terminalia catappa L.,Árvore-da-noz
18211,Terminalia catappa L.,Castanhola
18212,Terminalia catappa L.,Chapéu-de-sol
18214,Terminalia catappa L.,Guarda-sol-castanhola
18215,Terminalia catappa L.,Noz-da-praia
18217,Terminalia catappa L.,Terminalia
18218,Terminalia fagifolia Mart.,Cachaporra-do-gentio
18219,Terminalia fagifolia Mart.,Capitão
18221,Terminalia fagifolia Mart.,Capitão-seco
18222,Terminalia fagifolia Mart.,Chapadeiro
18223,Terminalia fagifolia Mart.,Mirindiba
18224,Terminalia fagifolia Mart.,Mussambé
18226,Terminalia fagifolia Mart.,Pau-de-chapada
18227,Terminalia glabrescens Mart.,Amendoeira-da-mata
18228,Terminalia glabrescens Mart.,Capitão
18230,Terminalia glabrescens Mart.,Carvalho
18231,Terminalia glabrescens Mart.,Madeira-amarela
18232,Terminalia glabrescens Mart.,Mirindiba
18233,Terminalia glabrescens Mart.,Pau-sangue
18235,Terminalia januarensis DC.,Amarelinho
18236,Terminalia januarensis DC.,Guarajuba
18237,Terminalia januarensis DC.,Merindiba
18239,Terminalia kuhlmannii Alwan & Stace,Araçá
18240,Terminalia kuhlmannii Alwan & Stace,Araçá-dágua
18241,Terminalia kuhlmannii Alwan & Stace,Pelada
18243,Terminalia obovata Steud.,Cuiarana
18244,Terminalia phaeocarpa Eichler,Capitão
18245,Terminalia phaeocarpa Eichler,Capitão-da-mata
17885,Tabebuia serratifolia (Vahl) Nichols.,Peúva
17886,Tabebuia serratifolia (Vahl) Nichols.,Piúna
17887,Tabebuia serratifolia (Vahl) Nichols.,Piúva
17888,Tabebuia serratifolia (Vahl) Nichols.,Piúva-amarela
17889,Tabebuia serratifolia (Vahl) Nichols.,Piúva-do-charco
17891,Tabebuia serratifolia (Vahl) Nichols.,Tamurá-tuíra
17892,Tabebuia sp.,Açoita-cavalo
17893,Tabebuia sp.,Camarão
17894,Tabebuia sp.,Embiratã
17895,Tabebuia sp.,Folha-larga
17897,Tabebuia sp.,Ipê-roxo
17898,Tabebuia sp.,Jitaipemba
17900,Tabebuia sp.,Pau-darco-branco
17901,Tabebuia sp.,Pau-darco-pardo
17902,Tabebuia sp.,Pau-darco-taipoca
17904,Tabebuia sp.,Peroba-amarela
17905,Tabebuia sp.,Peroba-branca
17907,Tabebuia umbellata (Sond.) Sandwith,Aipê
17908,Tabebuia umbellata (Sond.) Sandwith,Ipê
19638,Zschokkea aculeata Ducke,
19639,Zschokkea arborescens Müll.Arg.,
19640,Zschokkea lactescens Kuhlm.,
19641,Zschokkea sp.,
19643,Zygia cauliflora (Willd.) Killip. ex Record.,Ingarana
19644,Zygia cauliflora (Willd.) Killip. ex Record.,Ingazinho
19645,Zygia cauliflora (Willd.) Killip. ex Record.,Jarandeua
19646,Zygia cauliflora (Willd.) Killip. ex Record.,Lucas
19647,Zygia divaricata (Benth.) Pittier,Guaraperé
19649,Zygia divaricata (Benth.) Pittier,Zígia
19650,Zygia glomerata Pittier,Zígia
19651,Zygia inaequalis Pittier,Zígia
19652,Zygia latifolia Fawc. & Rendle.,Ararandeua
19654,Zygia latifolia Fawc. & Rendle.,Jarandeua
19655,Zygia latifolia Fawc. & Rendle.,Zígia
19656,Zygia saman (Benth.) Lyons,Barrote
19659,Protium sp,Amescla
19660,Protium sp.,Mescla
19661,Protium sp.,Breu
19662,Cordia sp,Louro branco
19663,Cordia sp,Louro preto
19664,Vochysia sp.,Cambará
19665,Vochysia sp.,Cambará rosa
19666,Ocotea sp.,Canelão.
19668,Calophylum brasiliensis,Mangue
19669,Hymenolobium sp.,Angelim
19670,Hymenolobium sp.,Angelim-pedra.
19686,Orbignya Speciosa,Babaçu
19687,Cariniana sp,Jequitibá
19692,Didymopanax morototoni,Mandiocão
19693,Didymopanax sp,Mandiocão
17911,Tabebuia umbellata (Sond.) Sandwith,Ipê-da-várzea
17912,Tabebuia umbellata (Sond.) Sandwith,Ipê-de-flor-roxa
17913,Tabebuia umbellata (Sond.) Sandwith,Ipê-do-brejo
17914,Tabebuia umbellata (Sond.) Sandwith,Ipê-preto
17915,Tabebuia umbellata (Sond.) Sandwith,Ipê-rajado
17917,Tabebuia umbellata (Sond.) Sandwith,Pau-darco
17918,Tabebuia umbellata (Sond.) Sandwith,Pau-darco-amarelo
17919,Tabebuia umbellata (Sond.) Sandwith,Pau-darco-do-brejo
17921,Tabebuia vellosoi Toledo,Ipê
17922,Tabebuia vellosoi Toledo,Ipê-amarelo
